20250512115400 これまでもこれからも :: 
20250512115500 気象情報・交通情報（関東） :: 
20250512120000 ニュース　正午のＮＨＫニュース :: 
20250512121500 ニュース・気象情報（関東） :: 
20250512122000 ひるのいこい :: 【司会】井田香菜子
20250512123000 まんまる　パートナーは鈴木明子／午後０時台　そのまちのお昼 :: 高山哲哉，鈴木明子，ヤン
20250512125500 全国気象情報・全国交通情報 :: 
20250512130000 ニュース :: 
20250512130500 まんまる　午後１時台　ひとのわ　高橋大輔　スケートを人生の軸にして :: 高山哲哉，鈴木明子，【ゲスト】フィギュアスケーター…高橋大輔
20250512135500 ニュース・気象情報・交通情報（関東甲信越） :: 
20250512140000 ニュース :: 
20250512140500 まんまる　午後２時台　ラジオクイズ１００年１００問 :: 高山哲哉，鈴木明子
20250512145500 ニュース・気象情報・交通情報（関東） :: 
20250512150000 ニュース :: 
20250512150500 まんまる　午後３時台 :: 高山哲哉，鈴木明子
20250512155500 安心ラジオ　避難所のＴＫＢ改善を :: 原田裕和
20250512160000 ニュース :: 
20250512160500 大相撲（２０２５年）　夏場所　二日目 :: 【解説】不知火（元若荒雄），【アナウンサー】戸部眞輔
20250512180000 Ｎらじ　ニュースのしゃべり場 :: 【キャスター】山本未果，西川龍一，杉田淳，柴田祐規子，石井智也
20250512184500 ＮＨＫやさしいことばニュース :: 
20250512185000 ニュース・気象情報・交通情報（関東） :: 
20250512190000 Ｎらじ　ＮＨＫきょうのニュース :: 
20250512193000 Ｎらじ　きょうのニュースぷらす :: 
20250512195500 ニュース・気象情報・交通情報（関東甲信越） :: 
20250512200000 ニュース :: 
20250512200500 野村萬斎のラジオで福袋【ゲスト】中越典子 :: 野村萬斎，【ゲスト】中越典子
20250512205500 全国気象情報・全国交通情報 :: 
20250512210000 ニュース :: 
20250512210500 又吉・児玉・向井のあとは寝るだけの時間　あと寝るサミット :: 又吉直樹，児玉智洋，向井慧
20250512215500 ニュース・気象情報・交通情報（関東甲信越） :: 
20250512220000 ＮＨＫジャーナル :: 北野剛寛，結野亜希，津屋尚，佐藤可奈子
20250512225500 ニュース・気象情報（関東甲信越） :: 
20250512230000 ニュース :: 
20250512230500 ラジオ深夜便▽日本列島くらしのたより　▽さいとうの○○（仮）・前半 :: 【アンカー】中川緑，【リポーター】神奈川県鎌倉市…寒川一，【出演】歌人…斉藤斎藤
20250512234500 国会中継「衆議院予算委員会質疑」 :: 
20250512235400 ラジオ深夜便▽日本列島くらしのたより　▽さいとうの○○（仮）・前半 :: 【アンカー】中川緑，【リポーター】神奈川県鎌倉市…寒川一，【出演】歌人…斉藤斎藤
20250513000000 ニュース :: 
20250513001000 ラジオ深夜便▽さいとうの○○（仮）・後半 :: 【アンカー】中川緑，【出演】歌人…斉藤斎藤
20250513010000 ニュース :: 
20250513010500 ラジオ深夜便▽深夜便アーカイブス :: 【アンカー】中川緑，【出演】エッセイスト…小澤幹雄
20250513020000 ニュース :: 
20250513020500 ラジオ深夜便▽ロマンチックコンサート :: 【アンカー】中川緑
20250513030000 ニュース :: 
20250513030500 ラジオ深夜便▽にっぽんの歌こころの歌 :: 【アンカー】中川緑
20250513040000 ニュース :: 
20250513040500 ラジオ深夜便▽明日へのことば :: 【アンカー】中川緑，【出演】江戸吉原伝統芸能の会　代表…姉崎美代子，【きき手】バーランド和代
access auth1_fms...
generate particleKey...
access auth2_fms...
--------------------
authentication success.
area_id: JP13
http://radiko.jp/v3/program/date/20250513/JP13.xml
20250513050000 マイあさ！　火曜５時台　ニュース・気象情報／たより（宮城・鳥取）／女性の健康管理 :: 【キャスター】上野速人，福島佑理，原口雅臣，気象予報士…佐藤万里奈，【リポーター】岩間瞳，岩田まどか，【出演】国立成育医療研究センター…荒田尚子，【きき手】星川幸
20250513055500 気象情報（関東甲信越） :: 
20250513060000 マイあさ！　６時台前半ニュース・気象情報／ワールドリポート：パリ・ヨーロッパ総局 :: 【キャスター】上野速人，福島佑理，原口雅臣，気象予報士…佐藤万里奈，【リポーター】向井麻里
20250513062500 ニュース・気象情報・交通情報（関東甲信越） :: 
20250513063000 ラジオ体操 :: 岡本美佳，幅しげみ
20250513064000 マイあさ！　火曜６時台後半ニュース・気象／マイ！Ｂｉｚ「検証“高齢者を地方へ”」 :: 【キャスター】野村正育，福島佑理，上野速人，気象予報士…佐藤万里奈，【出演】都市計画コンサルタント…池田利道
20250513065500 気象情報・交通情報（関東甲信越） :: 
20250513070000 マイあさ！　▽ＮＨＫけさのニュース :: 
20250513072000 ニュース・気象情報（関東） :: 
20250513072500 マイあさ！　火曜７時台　けさの“聞きたい”「『子ども２人目』と住宅事情」／注目 :: 【キャスター】野村正育，福島佑理，気象予報士…佐藤万里奈，【リポーター】勝又千重子，【解説】解説委員…飯田香織
20250513075000 ニュース・気象情報（関東甲信越） :: 
20250513075800 朝の音楽 :: 
20250513080000 マイあさ！　火曜８時台ニュース・気象情報／ワールドアイ「メキシコでの母親の存在」 :: 【キャスター】野村正育，福島佑理，上野速人，原口雅臣，気象予報士…佐藤万里奈，【リポーター】小林薫
20250513082800 朝の音楽 :: 
20250513083000 ふんわり　火曜ＭＣは「キム兄」こと、木村祐一さん！　８時台（５／１３） :: 【司会】木村祐一，千葉美乃梨
20250513085500 全国気象情報・全国交通情報 :: 
20250513090000 ニュース :: 
20250513090500 ふんわり「きょうの料理」司会・後藤繁榮さん、登場！　９時台 :: 【司会】木村祐一，千葉美乃梨，【出演】後藤繁榮
20250513095500 ニュース・気象情報・交通情報（関東甲信越） :: 
20250513100000 ニュース :: 
20250513100500 ふんわり　おたより紹介・「おひるこんなんどう？」春キャベツ　１０時台 :: 【司会】木村祐一，千葉美乃梨
20250513105500 みんなのうた「夕焼けが生まれる街」／「Ｍｉｒａｉ　Ｂａｎａ（ミライバナ）」 :: 
20250513110000 ニュース :: 
20250513110500 ふんわり　まいにちリクエスト♪　火曜１１時台（５／１３） :: 【司会】木村祐一，千葉美乃梨
20250513115000 気象情報・交通情報（関東） :: 
20250513120000 ニュース　正午のＮＨＫニュース :: 
20250513121500 ニュース・気象情報（関東） :: 
20250513122000 ひるのいこい :: 【司会】小郷知子
20250513123000 まんまる　パートナーは吉澤智子／午後０時台　そのまちのお昼 :: 高山哲哉，吉澤智子，阿比留朋
20250513125500 全国気象情報・全国交通情報 :: 
20250513130000 ニュース :: 
20250513130500 まんまる　ひとのわ　横浜出身のふかわりょう　秋田とのつながりは :: 高山哲哉，吉澤智子，【ゲスト】タレント…ふかわりょう
20250513135500 ニュース・気象情報・交通情報（関東甲信越） :: 
20250513140000 ニュース :: 
20250513140500 まんまる　午後２時台　ラジオクイズ１００年１００問 :: 高山哲哉，吉澤智子
20250513145500 ニュース・気象情報・交通情報（関東） :: 
20250513150000 ニュース :: 
20250513150500 まんまる　午後３時台 :: 高山哲哉，吉澤智子
20250513155500 安心ラジオ　避難所のＴＫＢ改善を :: 原田裕和
20250513160000 ニュース :: 
20250513160500 大相撲（２０２５年）　夏場所　三日目 :: 【解説】舞の海秀平，【アナウンサー】三輪洋雄
20250513180000 Ｎらじ　ニュースのしゃべり場 :: 【キャスター】山本未果，西川龍一，杉田淳，柴田祐規子，石井智也
20250513184500 ＮＨＫやさしいことばニュース :: 
20250513185000 ニュース・気象情報・交通情報（関東） :: 
20250513190000 Ｎらじ　ＮＨＫきょうのニュース :: 
20250513193000 Ｎらじ　きょうのニュースぷらす :: 
20250513195500 ニュース・気象情報・交通情報（関東甲信越） :: 
20250513200000 ニュース :: 
20250513200500 天才ピアニストの今夜もグッジョブ＃１８「家事代行サービススタッフ」にグッジョブ！ :: 【出演】天才ピアニスト，【ゲスト】家事代行サービススタッフ…岩嵜紀子，柳原昌子
20250513205500 全国気象情報・全国交通情報 :: 
20250513210000 ニュース :: 
20250513210500 ニュース　ガチモン！　ＩＮＩとニュースを考える　南海トラフ巨大地震に備える :: 【司会】後藤威尊，髙塚大夢，安達宜正，【解説】島中俊輔，玉木絢子，奥野良
20250513215500 ニュース・気象情報・交通情報（関東甲信越） :: 
20250513220000 ＮＨＫジャーナル :: 北野剛寛，結野亜希，津屋尚，佐藤可奈子
20250513225500 ニュース・気象情報（関東甲信越） :: 
20250513230000 ニュース :: 
20250513230500 ラジオ深夜便▽日本列島くらしのたより　▽ともに歩む１００年人生・前半 :: 【アンカー】須磨佳津江，【リポーター】北海道根室市…澤尾秀勝，【出演】精神科医　和光病院　元院長…今井幸充
20250514000000 ニュース :: 
20250514001000 ラジオ深夜便▽ともに歩む１００年人生・後半 :: 【アンカー】須磨佳津江，【出演】精神科医　和光病院　元院長…今井幸充
20250514010000 ニュース :: 
20250514010500 ラジオ深夜便▽深夜便アーカイブス :: 【アンカー】須磨佳津江，【出演】エッセイスト…小澤幹雄
20250514020000 ニュース :: 
20250514020500 ラジオ深夜便▽ロマンチックコンサート :: 【アンカー】須磨佳津江
20250514030000 ニュース :: 
20250514030500 ラジオ深夜便▽にっぽんの歌こころの歌 :: 【アンカー】須磨佳津江
20250514040000 ニュース :: 
20250514040500 ラジオ深夜便▽明日へのことば :: 【アンカー】須磨佳津江，【出演】作家…松家仁之，【きき手】山田亜樹
access auth1_fms...
generate particleKey...
access auth2_fms...
--------------------
authentication success.
area_id: JP13
http://radiko.jp/v3/program/date/20250514/JP13.xml
20250514050000 マイあさ！水曜５時台ニュース／たより三重・山梨／健康ライフ：女性の健康管理（再） :: 【キャスター】上野速人，福島佑理，原口雅臣，気象予報士…佐藤万里奈，【リポーター】秋田紗千加，中村洋一，【出演】国立生育医療研究センター…荒田尚子，【きき手】星川幸
20250514055500 気象情報（関東甲信越） :: 
20250514060000 マイあさ！水曜６時台前半　ニュース・気象情報／ワールドリポート：ロサンゼルス支局 :: 【キャスター】上野速人，福島佑理，原口雅臣，気象予報士…佐藤万里奈，【リポーター】篠田彩
20250514062500 ニュース・気象情報・交通情報（関東甲信越） :: 
20250514063000 ラジオ体操 :: 鈴木大輔，能條貴大
20250514064000 マイあさ！水曜６時台後半　マイ！Ｂｉｚ「ビジネス“あるある”回避のための心理学」 :: 【キャスター】野村正育，福島佑理，上野速人，気象予報士…佐藤万里奈，【出演】明治大学大学院教授…野田稔
20250514065500 気象情報・交通情報（関東甲信越） :: 
20250514070000 マイあさ！　▽ＮＨＫけさのニュース :: 
20250514072000 ニュース・気象情報（関東） :: 
20250514072500 マイあさ！水曜７時台けさの“聞きたい”「生成ＡＩが教室にやってきた！どう使う？」 :: 【キャスター】野村正育，福島佑理，気象予報士…佐藤万里奈，【出演】東京学芸大学付属小金井小学校　教諭…鈴木秀樹，ＮＨＫ解説委員…梶原崇幹
20250514075000 ニュース・気象情報（関東甲信越） :: 
20250514075800 朝の音楽 :: 
20250514080000 マイあさ！　水曜８時台　ニュース／ワールドアイ「オーストラリアの医療制度」 :: 【キャスター】野村正育，福島佑理，原口雅臣，上野速人，気象予報士…佐藤万里奈，【リポーター】守屋太郎
20250514082800 朝の音楽 :: 
20250514083000 ふんわり　水曜ＭＣは、演歌歌手の伍代夏子さんです♪　８時台（５／１４） :: 【司会】伍代夏子，稲垣秀人
20250514085500 全国気象情報・全国交通情報 :: 
20250514090000 ニュース :: 
20250514090500 ふんわり「若手歌手が語る昭和歌謡特集♪」梅谷心愛さん登場！　９時台 :: 【司会】伍代夏子，稲垣秀人，【ゲスト】演歌歌手…梅谷心愛
20250514095500 ニュース・気象情報・交通情報（関東甲信越） :: 
20250514100000 ニュース :: 
20250514100500 ふんわり「進化する特殊詐欺の手口・詐欺から身を守る方法」　１０時台 :: 【司会】伍代夏子，稲垣秀人，【ゲスト】詐欺・悪質商法ジャーナリスト…多田文明
20250514105500 みんなのうた「やまんばマンボ」 :: 
20250514110000 ニュース :: 
20250514110500 ふんわり　まいにちリクエスト♪　水曜１１時台（５／１４） :: 【司会】伍代夏子，稲垣秀人
20250514115000 気象情報・交通情報（関東） :: 
20250514120000 ニュース　正午のＮＨＫニュース :: 
20250514121500 ニュース・気象情報（関東） :: 
20250514122000 ひるのいこい :: 【司会】結城さとみ
20250514123000 まんまる　パートナーは浜島直子／午後０時台　そのまちのお昼 :: 高山哲哉，浜島直子，相田翔吾
20250514125500 全国気象情報・全国交通情報 :: 
20250514130000 ニュース :: 
20250514130500 まんまる　ひとのわアンコール　江戸の空気を味わう！時代劇の魅力 :: 高山哲哉，浜島直子，金子鈴幸，【ゲスト】脚本家…山本むつみ
20250514135500 ニュース・気象情報・交通情報（関東甲信越） :: 
20250514140000 ニュース :: 
20250514140500 まんまる　午後２時台　ラジオクイズ１００年１００問 :: 高山哲哉，浜島直子
20250514145500 ニュース・気象情報・交通情報（関東） :: 
20250514150000 ニュース :: 
20250514150500 まんまる　午後３時台 :: 高山哲哉，浜島直子
20250514155500 安心ラジオ　避難所のＴＫＢ改善を :: 原田裕和
20250514160000 ニュース :: 
20250514160500 大相撲（２０２５年）　夏場所　四日目 :: 【解説】錦島（元千代鳳），【アナウンサー】髙木優吾
20250514180000 Ｎらじ　ニュースのしゃべり場 :: 【キャスター】山本未果，西川龍一，杉田淳，柴田祐規子，石井智也
20250514184500 ＮＨＫやさしいことばニュース :: 
20250514185000 ニュース・気象情報・交通情報（関東） :: 
20250514190000 Ｎらじ　ＮＨＫきょうのニュース :: 
20250514193000 Ｎらじ　きょうのニュースぷらす :: 
20250514195500 ニュース・気象情報・交通情報（関東甲信越） :: 
20250514200000 ニュース :: 
20250514200500 プラッと　冷笑から哄笑へ　明るい自分探しの旅＠哲学堂公園 :: 【出演】東洋哲学愛好家…しんめいＰ，【出演】西洋哲学／古典学研究者…納富信留
20250514205500 全国気象情報・全国交通情報 :: 
20250514210000 ニュース :: 
20250514210500 大竹しのぶの“スピーカーズコーナー” :: 【ＤＪ】大竹しのぶ
20250514215500 ニュース・気象情報・交通情報（関東甲信越） :: 
20250514220000 ＮＨＫジャーナル :: 北野剛寛，結野亜希，津屋尚，佐藤可奈子
20250514225500 ニュース・気象情報（関東甲信越） :: 
20250514230000 ニュース :: 
20250514230500 ラジオ深夜便▽ワールドネットワーク　▽キネマへのいざない・前半 :: 【アンカー】石澤典夫，【リポーター】イタリア・シエナ…大矢アキオ，【出演】映画評論家…渡辺俊雄
20250515000000 ニュース :: 
20250515001000 ラジオ深夜便▽キネマへのいざない・後半 :: 【アンカー】石澤典夫，【出演】映画評論家…渡辺俊雄
20250515010000 ニュース :: 
20250515010500 ラジオ深夜便▽深夜便アーカイブス :: 【アンカー】石澤典夫，【出演】バイオリニスト…千住真理子
20250515020000 ニュース :: 
20250515020500 ラジオ深夜便▽ロマンチックコンサート :: 【アンカー】石澤典夫
20250515030000 ニュース :: 
20250515030500 ラジオ深夜便▽にっぽんの歌こころの歌 :: 【アンカー】石澤典夫
20250515040000 ニュース :: 
20250515040500 ラジオ深夜便▽明日へのことば :: 【アンカー】石澤典夫，【出演】俳優…十朱幸代
access auth1_fms...
generate particleKey...
access auth2_fms...
--------------------
authentication success.
area_id: JP13
http://radiko.jp/v3/program/date/20250515/JP13.xml
20250515050000 マイあさ！木曜５時台　ニュース・気象情報／たより（広島・秋田）／健康：プレコン４ :: 【キャスター】上野速人，福島佑理，原口雅臣，気象予報士…佐藤万里奈，【リポーター】藤田希代美，斎藤栄作美，【出演】国立成育医療研究センター…荒田尚子，【きき手】星川幸
20250515055500 気象情報（関東甲信越） :: 
20250515060000 マイあさ！６時台前半ニュース・気象情報／ワールドリポート：国際部／きょうは何の日 :: 【キャスター】上野速人，福島佑理，原口雅臣，気象予報士…佐藤万里奈，【リポーター】大石真由
20250515062500 ニュース・気象情報・交通情報（関東甲信越） :: 
20250515063000 ラジオ体操 :: 岡本美佳，細貝柊
20250515064000 マイあさ！６時台後半ニュース・気象情報／Ｂｉｚ「世界が注目　日本の“香り”文化」 :: 【キャスター】野村正育，福島佑理，上野速人，気象予報士…佐藤万里奈，【出演】Ｄｉｓｃｏｖｅｒ　Ｊａｐａｎ　統括編集長…高橋俊宏
20250515065500 気象情報・交通情報（関東甲信越） :: 
20250515070000 マイあさ！　▽ＮＨＫけさのニュース :: 
20250515072000 ニュース・気象情報（関東） :: 
20250515072500 マイあさ！　木曜７時台　けさの“聞きたい”／ここに注目！／気象情報 :: 【キャスター】野村正育，福島佑理，気象予報士…佐藤万里奈，【出演】中国・ＡＳＥＡＮ専門ジャーナリスト…舛友雄大，【解説】専門解説委員…石川一洋
20250515075000 ニュース・気象情報（関東甲信越） :: 
20250515075800 朝の音楽 :: 
20250515080000 マイあさ！　木曜８時台　ニュース／アンコール・エッセー：森達也（映画監督・作家） :: 【キャスター】野村正育，福島佑理，原口雅臣，気象予報士…佐藤万里奈，【出演】映画監督・作家…森達也
20250515082800 朝の音楽 :: 
20250515083000 ふんわり「六角精児の今週のオレ！」　８時台（５／１５） :: 【司会】六角精児，千葉美乃梨
20250515085500 全国気象情報・全国交通情報 :: 
20250515090000 ニュース :: 
20250515090500 ふんわり　六角精児×安齋肇が語る！ライ・クーダーの世界（１）　９時台 :: 【司会】六角精児，千葉美乃梨，【ゲスト】イラストレーター・アートディレクター…安齋肇
20250515095500 ニュース・気象情報・交通情報（関東甲信越） :: 
20250515100000 ニュース :: 
20250515100500 ふんわり　六角精児×安齋肇が語る！ライ・クーダーの世界（２）　１０時台 :: 【司会】六角精児，千葉美乃梨，【ゲスト】イラストレーター・アートディレクター…安齋肇
20250515105500 みんなのうた「夕焼けが生まれる街」／「Ｍｉｒａｉ　Ｂａｎａ（ミライバナ）」 :: 
20250515110000 ニュース :: 
20250515110500 ふんわり　まいにちリクエスト♪　木曜１１時台（５／１５） :: 【司会】六角精児，千葉美乃梨
20250515115000 気象情報・交通情報（関東） :: 
20250515120000 ニュース　正午のＮＨＫニュース :: 
20250515121500 ニュース・気象情報（関東） :: 
20250515122000 ひるのいこい :: 【司会】結城さとみ
20250515123000 まんまる　パートナーはにしおかすみこ／午後０時台　中継　そのまちのお昼 :: 松尾剛，にしおかすみこ，高山哲哉
20250515125500 全国気象情報・全国交通情報 :: 
20250515130000 ニュース :: 
20250515130500 まんまる　ひとのわ　「限界」でもこれならできる！？自分をいたわるレシピ :: 松尾剛，にしおかすみこ，【ゲスト】料理家…長谷川あかり
20250515135500 ニュース・気象情報・交通情報（関東甲信越） :: 
20250515140000 ニュース :: 
20250515140500 まんまる　午後２時台　ラジオクイズ１００年１００問 :: 松尾剛，にしおかすみこ，高山哲哉
20250515145500 ニュース・気象情報・交通情報（関東） :: 
20250515150000 ニュース :: 
20250515150500 まんまる　午後３時台 :: 松尾剛，にしおかすみこ，高山哲哉
20250515155500 安心ラジオ　避難所のＴＫＢ改善を :: 原田裕和
20250515160000 ニュース :: 
20250515160500 大相撲（２０２５年）　夏場所　五日目 :: 【解説】舞の海秀平，【アナウンサー】三瓶宏志
20250515180000 Ｎらじ　ニュースのしゃべり場 :: 【キャスター】山本未果，西川龍一，杉田淳，柴田祐規子，石井智也
20250515184500 ＮＨＫやさしいことばニュース :: 
20250515185000 ニュース・気象情報・交通情報（関東） :: 
20250515190000 Ｎらじ　ＮＨＫきょうのニュース :: 
20250515193000 Ｎらじ　きょうのニュースぷらす :: 
20250515195500 ニュース・気象情報・交通情報（関東甲信越） :: 
20250515200000 ニュース :: 
20250515200500 東京０３の好きにさせるかッ！　ゲスト：パンサー尾形貴弘（５月１５日放送分） :: 【司会】東京０３，【語り】戸松遥，【ゲスト】尾形貴弘
20250515205500 全国気象情報・全国交通情報 :: 
20250515210000 ニュース :: 
20250515210500 あさこ・佳代子の大人なラジオ女子会　ゲスト：水谷隼（５月１５日放送分） :: 【司会】大久保佳代子，いとうあさこ，【語り】茅野愛衣，【ゲスト】水谷隼
20250515215500 ニュース・気象情報・交通情報（関東甲信越） :: 
20250515220000 ＮＨＫジャーナル :: 北野剛寛，結野亜希，津屋尚，佐藤可奈子
20250515225500 ニュース・気象情報（関東甲信越） :: 
20250515230000 ニュース :: 
20250515230500 ラジオ深夜便▽ワールドネットワーク　▽元気が出るサイエンス・前半 :: 【アンカー】畠山智之，【リポーター】アルゼンチン・ブエノスアイレス…相川知子
20250516000000 ニュース :: 
20250516001000 ラジオ深夜便▽元気が出るサイエンス・後半 :: 【アンカー】畠山智之，【出演】惑星科学者…寺薗淳也
20250516010000 ニュース :: 
20250516010500 ラジオ深夜便▽深夜便アーカイブス :: 【アンカー】畠山智之，【出演】指揮者…柳澤寿男
20250516020000 ニュース :: 
20250516020500 ラジオ深夜便▽ロマンチックコンサート :: 【アンカー】畠山智之
20250516030000 ニュース :: 
20250516030500 ラジオ深夜便▽にっぽんの歌こころの歌 :: 【アンカー】畠山智之
20250516040000 ニュース :: 
20250516040500 ラジオ深夜便▽インタビュー :: 【アンカー】畠山智之，【出演】落語家…柳家㐂三郎
access auth1_fms...
generate particleKey...
access auth2_fms...
--------------------
authentication success.
area_id: JP13
http://radiko.jp/v3/program/date/20250516/JP13.xml
20250516050000 マイあさ！金曜５時台　ニュース・気象情報／たより佐賀／健康：女性の健康管理（５） :: 【キャスター】上野速人，星川幸，原口雅臣，気象予報士…佐藤万里奈，【リポーター】川本喜美子，【出演】国立成育医療研究センター…荒田尚子
20250516055500 気象情報（関東甲信越） :: 
20250516060000 マイあさ！金曜６時台前半ニュース・気象情報／ワールドリポート：イスラマバード支局 :: 【キャスター】上野速人，星川幸，原口雅臣，気象予報士…佐藤万里奈，【リポーター】太田佑介
20250516062500 ニュース・気象情報・交通情報（関東甲信越） :: 
20250516063000 ラジオ体操 :: 鈴木大輔，幅しげみ
20250516064000 マイあさ！金曜６時台後半ニュース／Ｂｉｚ「トランプ関税政策は“脱成長”なのか？」 :: 【キャスター】三平泰丈，星川幸，上野速人，気象予報士…佐藤万里奈，【出演】東京大学大学院総合文化研究科准教授…斎藤幸平
20250516065500 気象情報・交通情報（関東甲信越） :: 
20250516070000 マイあさ！　▽ＮＨＫけさのニュース :: 
20250516072000 ニュース・気象情報（関東） :: 
20250516072500 マイあさ！　金曜７時台“聞きたい”「ストレスとうまく付き合う」／ここに注目！ :: 【キャスター】三平泰丈，星川幸，気象予報士…佐藤万里奈，【出演】精神科医…星野概念，【出演】ディレクター…松原萌，【解説】ＮＨＫ解説委員…土屋敏之
20250516075000 ニュース・気象情報（関東甲信越） :: 
20250516075800 朝の音楽 :: 
20250516080000 マイあさ！　金曜８時台　ニュース・気象情報／きんよう体操「姿勢を整える筋トレ」 :: 【キャスター】三平泰丈，星川幸，原口雅臣，気象予報士…佐藤万里奈，【出演】順天堂大学大学院スポーツ科学部　教授…谷本道哉
20250516082800 朝の音楽 :: 
20250516083000 ふんわり　金曜日は人工知能研究者・黒川伊保子さん！　８時台（５／１６） :: 【司会】黒川伊保子，稲垣秀人
20250516085500 全国気象情報・全国交通情報 :: 
20250516090000 ニュース :: 
20250516090500 ふんわり「いほこのモヤモヤ相談室・２時間スペシャル！」　９時台 :: 【司会】黒川伊保子，稲垣秀人
20250516095500 ニュース・気象情報・交通情報（関東甲信越） :: 
20250516100000 ニュース :: 
20250516100500 ふんわり「いほこのモヤモヤ相談室・２時間スペシャル！」　１０時台 :: 【司会】黒川伊保子，稲垣秀人
20250516105500 みんなのうた「やまんばマンボ」 :: 
20250516110000 ニュース :: 
20250516110500 ふんわり　まいにちリクエスト♪　金曜１１時台（５／１６） :: 【司会】黒川伊保子，稲垣秀人
20250516115000 気象情報・交通情報（関東） :: 
20250516120000 ニュース　正午のＮＨＫニュース :: 
20250516121500 ニュース・気象情報（関東） :: 
20250516122000 ひるのいこい :: 【司会】結城さとみ
20250516123000 まんまる　パートナーは平原綾香／午後０時台　そのまちのお昼 :: 松尾剛，平原綾香，マンデー
20250516125500 全国気象情報・全国交通情報 :: 
20250516130000 ニュース :: 
20250516130500 まんまる　午後１時台　ひとのわ　石井竜也　音楽と人生を語る :: 松尾剛，平原綾香，【ゲスト】アーティスト…石井竜也
20250516135500 ニュース・気象情報・交通情報（関東甲信越） :: 
20250516140000 ニュース :: 
20250516140500 まんまる　午後２時台　ラジオクイズ１００年１００問 :: 松尾剛，平原綾香
20250516145500 ニュース・気象情報・交通情報（関東） :: 
20250516150000 ニュース :: 
20250516150500 まんまる　午後３時台 :: 松尾剛，平原綾香
20250516155500 安心ラジオ　避難所のＴＫＢ改善を :: 原田裕和
20250516160000 ニュース :: 
20250516160500 大相撲（２０２５年）　夏場所　六日目 :: 【解説】中村（元嘉風），【アナウンサー】高山大吾
20250516180000 Ｎらじ　ニュースのしゃべり場 :: 【キャスター】山本未果，西川龍一，杉田淳，柴田祐規子，石井智也
20250516184500 ＮＨＫやさしいことばニュース :: 
20250516185000 ニュース・気象情報・交通情報（関東） :: 
20250516190000 Ｎらじ　ＮＨＫきょうのニュース :: 
20250516193000 Ｎらじ　きょうのニュースぷらす :: 
20250516195500 ニュース・気象情報・交通情報（関東甲信越） :: 
20250516200000 ニュース :: 
20250516200500 アンミカ　Ｔｅｅｎ‐ａｇｅｒ　倶楽部　５／１６　ゲスト：日向亘 :: アンミカ，【ゲスト】日向亘，【アナウンサー】木花牧雄
20250516205500 全国気象情報・全国交通情報 :: 
20250516210000 ニュース :: 
20250516210500 高橋源一郎の飛ぶ教室　堀川惠子さん（ノンフィクション作家） :: 高橋源一郎，礒野佑子，【ゲスト】ノンフィクション作家…堀川惠子
20250516215500 ニュース・気象情報・交通情報（関東甲信越） :: 
20250516220000 ＮＨＫジャーナル :: 北野剛寛，結野亜希，津屋尚，佐藤可奈子
20250516225500 ニュース・気象情報（関東甲信越） :: 
20250516230000 ニュース :: 
20250516230500 関西発ラジオ深夜便▽列島くらしのたより　▽ぼやき川柳 :: 【アンカー】住田功一，【リポーター】フリーアナウンサー…太田志帆，【解説】川柳作家／元兵庫県立大学非常勤講師…大西泰世
20250517000000 ニュース :: 
20250517001000 関西発ラジオ深夜便▽アジアリポート　▽かんさい玉手箱 :: 【アンカー】住田功一，【リポーター】こしょう農園経営…倉田浩伸，【リポーター】フリーライター…斎藤淳子，【出演】防災士…幾島浩恵
20250517010000 ニュース :: 
20250517010500 関西発ラジオ深夜便▽上方落語を楽しむ :: 【アンカー】住田功一，【語り】落語家…笑福亭生喬，【解説】落語作家…くまざわあかね
20250517020000 ニュース :: 
20250517020500 関西発ラジオ深夜便▽かんさいストーリー　▽ロマンチックコンサート :: 【アンカー】住田功一，【朗読】小宮山晃義
20250517030000 ニュース :: 
20250517030500 関西発ラジオ深夜便▽にっぽんの歌こころの歌 :: 【アンカー】住田功一
20250517040000 ニュース :: 
20250517040500 関西発ラジオ深夜便▽明日へのことばアンコール :: 【アンカー】住田功一，【出演】草木染作家…坪倉優介
access auth1_fms...
generate particleKey...
access auth2_fms...
--------------------
authentication success.
area_id: JP13
http://radiko.jp/v3/program/date/20250517/JP13.xml
20250517050000 マイあさ！土曜５時台ニュース・気象情報／たより大分・台湾／何の日／ミーアキャット :: 【キャスター】三平泰丈，星川幸，気象予報士…黒木愛子，【出演】那須どうぶつ王国・神戸どうぶつ王国　園長…日橋一昭，【リポーター】弘藏岳久，早田健文
20250517055500 気象情報（関東甲信越） :: 
20250517060000 マイあさ！土曜６時台前半ニュース・気象情報／サイクリング音楽特集／きょうは何の日 :: 【キャスター】三平泰丈，星川幸，気象予報士…黒木愛子，【出演】作詞家・アーティスト…サエキけんぞう
20250517062500 ニュース・気象情報・交通情報（関東甲信越） :: 
20250517063000 ラジオ体操 :: 岡本美佳，能條貴大
20250517064000 マイあさ！　土曜６時台後半　ニュース／精神科医が語る　人づきあいの増やし方 :: 【キャスター】三平泰丈，星川幸，【出演】精神科医…和田秀樹
20250517065500 気象情報・交通情報（関東甲信越） :: 
20250517070000 マイあさ！　▽ＮＨＫけさのニュース :: 
20250517071500 ニュース・気象情報（関東甲信越） :: 
